Id,Sales
1,7500.0205
2,11038.464
3,13181.528
4,8690.591
5,8825.536
6,7778.5317
7,12546.179
8,11578.005
9,7672.931
10,8084.646
11,10294.252
12,10931.891
13,9724.018
14,10331.166
15,9352.314
16,7211.196
17,8693.8
18,14078.176
19,16036.682
20,14159.509
21,10196.613
22,9004.371
23,9566.281
24,6745.5645
25,11045.678
26,13739.276
27,12914.812
28,8444.834
29,7902.8125
30,8039.4697
31,8872.115
32,15077.815
33,10269.666
34,8798.087
35,8158.8486
36,11725.438
37,6397.487
38,10884.397
39,7294.4155
40,10614.87
41,11272.539
42,9093.37
43,10296.422
44,9786.421
45,8355.413
46,9021.564
47,10552.991
48,14408.178
49,9136.29
50,12109.797
51,11845.372
52,13624.212
53,10280.24
54,12930.846
55,7693.34
56,8215.87
57,9448.166
58,9372.004
59,13663.328
60,11054.921
61,7590.206
62,10963.329
63,8934.513
64,14027.366
65,6703.431
66,17115.938
67,7491.0625
68,8691.18
69,11601.76
70,9126.953
71,8824.332
72,9751.639
73,11146.99
74,8395.123
75,8590.044
76,11595.576
77,10287.46
78,10319.072
79,7535.9165
80,9471.426
81,13290.636
82,9471.8955
83,7006.547
84,10612.238
85,8397.926
86,11521.474
87,10582.765
88,6115.4585
89,10459.181
90,9234.612
91,10421.959
92,8591.8955
93,6879.921
94,9155.56
95,8200.588
96,10761.334
97,10891.085
98,7924.7324
99,8877.16
100,9287.46
101,9030.026
102,9328.003
103,11854.73
104,9804.808
105,10471.488
106,9052.681
107,6947.9175
108,9297.244
109,12870.594
110,12521.505
111,11942.931
112,11900.077
113,8647.851
114,13653.701
115,8819.301
116,12067.645
117,12911.72
118,9121.114
119,13024.643
120,11029.593
121,11514.267
122,9941.2705
123,10498.318
124,11169.147
125,8665.9
126,6699.4175
127,10078.566
128,10987.091
129,10099.428
130,7735.1987
131,11050.051
132,10179.579
133,9226.037
134,9005.368
135,7675.083
136,10548.875
137,10159.395
138,10339.2295
139,8558.175
140,7913.5986
141,9783.808
142,7014.7183
143,9571.62
144,7756.7573
145,12612.766
146,9837.799
147,9257.028
148,10790.245
149,7823.032
150,8606.503
151,14885.38
152,10113.54
153,10494.264
154,9585.388
155,8275.1045
156,9635.195
157,7993.258
158,11491.359
159,13452.599
160,10232.747
161,5035.331
162,7997.7803
163,11342.239
164,12256.307
165,9311.745
166,10543.574
167,7261.0337
168,8716.615
169,5207.0186
170,7431.121
171,9366.525
172,10333.284
173,9520.615
174,8737.899
175,11136.672
176,13048.129
177,10892.373
178,7777.2036
179,11665.471
180,13834.066
181,9292.031
182,11340.281
183,7999.3594
184,9417.011
185,6813.383
186,10097.771
187,8252.925
188,11496.161
189,10595.562
190,13651.149
191,13783.244
192,9124.186
193,10483.17
194,22889.646
195,15270.641
196,10040.4
197,4833.241
198,9766.588
199,15761.877
200,9312.811
201,13757.437
202,18691.264
203,6611.3145
204,8656.8955
205,13045.267
206,7947.9253
207,14567.855
208,10108.632
209,10927.449
210,5359.5737
211,9329.533
212,9686.436
213,10817.923
214,11495.142
215,9621.265
216,9646.202
217,9465.538
218,7886.3
219,8023.429
220,10206.46
221,9019.869
222,9066.592
223,9985.964
224,7886.4575
225,7938.2734
226,10100.768
227,9360.676
228,12032.304
229,8262.802
230,11342.206
231,8576.585
232,6975.9727
233,10399.717
234,9822.114
235,8735.925
236,8327.838
237,10778.602
238,10196.847
239,11750.101
240,9326.624
241,9723.053
242,7139.2886
243,6750.752
244,13098.715
245,8321.287
246,11031.033
247,21315.414
248,11013.184
249,11690.587
250,7883.081
251,6597.7075
252,10202.041
253,7299.6704
254,9734.076
255,11410.759
256,8605.436
257,19812.32
258,18038.666
259,8998.354
260,9956.453
261,8454.988
262,10044.212
263,8737.533
264,13571.402
265,10856.28
266,12434.272
267,8318.025
268,10166.897
269,8000.153
270,12207.402
271,10009.745
272,8864.452
273,10014.387
274,7806.8945
275,10409.372
276,13237.983
277,9436.836
278,12404.648
279,10554.289
280,12215.8
281,8119.862
282,8845.331
283,8946.9375
284,12822.515
285,10580.757
286,11336.247
287,10184.036
288,11700.783
289,9452.547
290,12984.184
291,9873.039
292,6313.216
293,14945.111
294,21004.416
295,10609.01
296,11814.896
297,13315.948
298,11700.504
299,13500.386
300,8873.545
301,9948.071
302,9585.981
303,11404.938
304,6350.946
305,9842.68
306,9180.13
307,8795.268
308,10460.229
309,8019.8716
310,7449.9985
311,8843.475
312,6370.9067
313,7396.592
314,9337.946
315,10217.515
316,12080.519
317,11345.885
318,10488.04
319,9605.302
320,10078.701
321,14554.439
322,10313.7295
323,7716.754
324,7673.341
325,11915.488
326,7646.1196
327,10067.7295
328,5434.771
329,7460.025
330,12698.549
331,9309.152
332,9250.63
333,11540.048
334,11893.438
335,13649.014
336,9374.274
337,12719.567
338,6447.6953
339,8150.122
340,8285.861
341,7419.089
342,12055.933
343,7502.188
344,8189.0903
345,11306.607
346,16072.052
347,13806.084
348,8587.029
349,8608.334
350,9742.993
351,10412.639
352,10199.2295
353,8915.028
354,10486.52
355,13527.763
356,8024.3477
357,9966.077
358,11706.252
359,11221.96
360,18250.65
361,10377.155
362,17041.012
363,9787.934
364,8794.915
365,6867.235
366,9530.918
367,9139.602
368,8438.474
369,10945.119
370,7928.936
371,6862.409
372,10082.845
373,6355.7393
374,10831.623
375,9693.895
376,10142.433
377,11416.855
378,8556.461
379,10662.215
380,8948.977
381,8600.062
382,9008.968
383,9590.92
384,14511.015
385,10003.78
386,7855.5874
387,10061.634
388,11910.409
389,9847.966
390,9502.525
391,11544.76
392,8566.415
393,7920.5986
394,9765.144
395,11936.201
396,9804.415
397,9678.817
398,8961.644
399,8901.935
400,7113.839
401,8691.677
402,11285.2
403,12600.6455
404,13439.838
405,15703.973
406,11268.658
407,7943.704
408,8334.552
409,13143.127
410,12899.165
411,9664.205
412,10204.328
413,11724.0625
414,8304.454
415,6848.638
416,13645.721
417,8177.523
418,10279.476
419,9412.055
420,5647.352
421,15069.908
422,9240.101
423,7613.7275
424,7335.573
425,9110.333
426,9554.3545
427,10454.035
428,8980.69
429,6842.8857
430,8117.9644
431,7198.077
432,5369.332
433,10713.202
434,20068.197
435,7905.074
436,9058.632
437,10457.136
438,7240.5073
439,7793.4585
440,8277.291
441,7618.9
442,9445.859
443,10624.543
444,6987.94
445,12329.372
446,8112.09
447,8048.408
448,11956.197
449,12760.893
450,16047.514
451,8532.533
452,10414.387
453,7608.1016
454,9602.06
455,19560.396
456,13579.741
457,10912.368
458,7956.231
459,8358.067
460,8752.004
461,7166.476
462,15100.322
463,8629.361
464,9087.084
465,10464.11
466,7672.4995
467,9008.211
468,10217.485
469,11499.067
470,10157.757
471,6521.801
472,8233.097
473,10266.875
474,12019.699
475,11538.903
476,10563.957
477,7287.3154
478,10590.449
479,8939.687
480,7530.4272
481,10131.217
482,10064.494
483,9103.905
484,9783.901
485,9236.885
486,11022.715
487,8519.034
488,8966.937
489,10060.837
490,8998.422
491,11675.121
492,9433.146
493,7987.115
494,14562.493
495,9178.931
496,6350.267
497,12013.934
498,12516.562
499,14546.058
500,7876.422
501,9010.1875
502,8818.8545
503,11054.679
504,9692.082
505,10934.56
506,4770.819
507,9392.191
508,10124.06
509,8713.357
510,7628.717
511,10383.997
512,10836.098
513,7936.7974
514,12068.1045
515,10875.463
516,12219.097
517,7542.791
518,8758.894
519,9261.957
520,11356.245
521,11366.768
522,7573.3643
523,9983.068
524,11759.889
525,10279.819
526,8716.84
527,6382.299
528,10157.156
529,9501.311
530,11579.209
531,10340.255
532,8788.224
533,11596.87
534,10566.355
535,10194.133
536,11371.3545
537,8520.952
538,12661.771
539,14583.661
540,12327.809
541,8505.298
542,8654.237
543,7518.958
544,5474.594
545,11548.758
546,8582.779
547,12108.919
548,7471.19
549,10773.082
550,9838.831
551,14738.857
552,8041.824
553,8440.212
554,9885.213
555,11175.765
556,9224.445
557,11564.045
558,10767.073
559,12997.689
560,10454.045
561,10158.619
562,9461.837
563,7438.8228
564,8474.526
565,13784.598
566,13178.411
567,7319.317
568,16697.688
569,9358.962
570,9420.712
571,9714.581
572,11586.909
573,10987.762
574,10070.706
575,11217.637
576,11494.517
577,9717.861
578,8992.888
579,8526.131
580,8183.375
581,8061.2075
582,6884.188
583,7581.35
584,12374.882
585,21891.332
586,9539.357
587,8532.135
588,10464.958
589,6230.2627
590,9582.316
591,6969.495
592,12554.462
593,9673.547
594,9826.189
595,15372.256
596,13699.981
597,10878.928
598,10563.595
599,6509.235
600,8351.2705
601,8650.614
602,11533.765
603,7930.7437
604,7315.0176
605,9383.837
606,8733.684
607,10301.991
608,9420.227
609,5843.542
610,10414.605
611,10917.438
612,11294.1045
613,7525.925
614,7567.7104
615,10551.562
616,6716.513
617,13065.015
618,8472.207
619,7499.799
620,10094.16
621,9008.177
622,8414.779
623,9678.992
624,10532.086
625,12623.199
626,14097.013
627,9478.095
628,6501.026
629,8357.478
630,12215.158
631,8678.009
632,9002.946
633,9794.62
634,12838.239
635,12288.905
636,10365.691
637,10674.577
638,7575.481
639,12070.223
640,10031.125
641,12904.407
642,9311.132
643,8660.521
644,7885.4346
645,4050.9187
646,9639.682
647,16536.133
648,6829.3755
649,8043.9414
650,12861.341
651,11906.264
652,10203.968
653,11306.197
654,8908.424
655,8536.253
656,8026.024
657,12827.836
658,7431.008
659,9233.353
660,10077.25
661,7533.926
662,10230.151
663,9689.014
664,6806.167
665,11265.037
666,11977.552
667,7173.602
668,10779.825
669,10186.553
670,7664.8193
671,12679.561
672,9701.877
673,12255.278
674,7400.339
675,7672.104
676,9926.528
677,7193.8633
678,10759.128
679,6481.0405
680,8935.306
681,7420.391
682,8581.437
683,8257.35
684,10013.88
685,10213.081
686,10865.665
687,9128.877
688,11589.329
689,10363.99
690,12017.658
691,11713.266
692,12333.112
693,5653.6206
694,9253.365
695,10485.55
696,7428.5557
697,14286.872
698,9308.69
699,12886.045
700,14397.917
701,10049.636
702,7344.149
703,13214.054
704,13736.826
705,9641.98
706,12271.489
707,12535.211
708,8688.005
709,8683.167
710,10038.839
711,7976.3965
712,8286.336
713,9169.288
714,8408.394
715,9735.135
716,10319.851
717,9330.245
718,10838.754
719,9694.801
720,10683.326
721,7119.636
722,11645.306
723,10034.445
724,9610.525
725,8978.232
726,9648.466
727,11455.0625
728,8495.463
729,7563.258
730,9558.155
731,10831.065
732,13506.6455
733,8731.568
734,7133.3257
735,11206.109
736,9400.876
737,8923.833
738,10606.046
739,10662.184
740,9866.327
741,8048.0474
742,6650.724
743,9766.028
744,10236.799
745,9760.776
746,14395.898
747,14056.012
748,7458.417
749,11943.739
750,5774.647
751,5754.3906
752,10493.884
753,16636.678
754,11474.034
755,10647.063
756,7971.5137
757,10399.994
758,15842.341
759,9794.32
760,12399.526
761,8654.782
762,6915.3887
763,7992.892
764,8087.97
765,8447.154
766,7448.045
767,8427.768
768,6894.439
769,10526.693
770,11096.954
771,8533.648
772,9050.237
773,10507.003
774,9184.965
775,7877.8794
776,11602.523
777,11457.751
778,9519.244
779,6161.9966
780,18867.123
781,9672.569
782,9012.379
783,12786.294
784,12075.312
785,10573.947
786,9833.193
787,9729.139
788,13239.385
789,19642.576
790,7768.5664
791,7643.1665
792,8328.417
793,11122.703
794,9289.56
795,12490.743
796,12255.956
797,9141.04
798,6645.3345
799,9887.777
800,12176.204
801,7008.5254
802,10215.565
803,7142.7075
804,10951.624
805,10853.826
806,10168.1
807,12308.529
808,10033.852
809,6416.621
810,9964.623
811,11837.806
812,11842.988
813,10809.898
814,10925.188
815,10041.692
816,7908.573
817,13392.839
818,7160.47
819,11930.181
820,9534.736
821,7603.5386
822,11265.424
823,8802.225
824,10238.781
825,10065.041
826,4584.0674
827,7122.3867
828,10394.986
829,13425.925
830,11397.098
831,8379.124
832,9547.95
833,12042.407
834,9591.341
835,8259.444
836,13675.622
837,12230.967
838,15010.522
839,6211.204
840,8071.9326
841,12239.415
842,9304.376
843,8260.65
844,13979.779
845,9530.145
846,7750.9736
847,8106.5596
848,6808.5625
849,8313.489
850,8931.224
851,8152.859
852,8154.5933
853,14865.391
854,10988.61
855,21956.213
856,9056.973
857,7442.4844
858,10999.044
859,13210.072
860,8588.159
861,8848.63
862,7751.898
863,12395.73
864,11506.856
865,7654.08
866,8033.131
867,10342.099
868,10954.048
869,9726.828
870,10265.965
871,9341.305
872,7159.132
873,8786.095
874,14117.061
875,16012.168
876,14152.542
877,10284.369
878,8967.467
879,9406.186
880,6880.256
881,10938.69
882,13775.319
883,12973.773
884,8528.645
885,8052.347
886,7947.5996
887,8894.39
888,15227.257
889,10238.83
890,8579.62
891,8069.846
892,11829.217
893,6397.9937
894,10817.511
895,7249.6294
896,10458.144
897,11327.763
898,9088.609
899,10225.03
900,9806.397
901,8411.923
902,9011.485
903,10434.222
904,14309.249
905,8937.846
906,12100.4795
907,11756.154
908,13669.937
909,10279.113
910,12962.493
911,7704.428
912,8189.0044
913,9568.79
914,9288.718
915,13676.392
916,11103.338
917,7602.161
918,10865.095
919,8877.583
920,13986.0205
921,6734.873
922,17159.66
923,7487.3765
924,8703.706
925,11593.11
926,9111.41
927,8886.292
928,9830.745
929,11098.711
930,8328.028
931,8534.698
932,11428.283
933,10297.296
934,10398.715
935,7625.8794
936,9418.08
937,13290.863
938,9526.955
939,7021.72
940,10627.735
941,8350.625
942,11474.646
943,10753.731
944,6240.022
945,10370.981
946,9463.985
947,10406.513
948,8610.501
949,6876.6274
950,9206.593
951,8188.434
952,10799.213
953,10944.347
954,7833.224
955,8789.339
956,9310.777
957,9019.586
958,9283.067
959,11897.75
960,9700.942
961,10460.248
962,9039.574
963,6966.75
964,9280.986
965,11923.787
966,12504.689
967,11960.371
968,11821.333
969,8653.898
970,13684.925
971,8828.693
972,12428.096
973,12783.758
974,9127.493
975,12983.466
976,11031.444
977,11459.521
978,9854.618
979,10576.942
980,11195.63
981,8697.349
982,6821.2964
983,10046.253
984,10980.041
985,10133.991
986,7797.9644
987,10968.256
988,10230.181
989,9300.881
990,9020.876
991,7719.272
992,10585.844
993,10094.132
994,10199.579
995,8529.515
996,8031.721
997,9850.981
998,7013.608
999,9519.507
1000,7817.013
1001,12540.723
1002,9932.826
1003,9290.623
1004,10793.498
1005,8039.761
1006,8460.426
1007,14876.112
1008,10150.126
1009,10451.064
1010,9596.639
1011,8110.6353
1012,9518.209
1013,7998.757
1014,11612.985
1015,13433.571
1016,10231.4
1017,5018.879
1018,8148.241
1019,11394.957
1020,12312.134
1021,9288.868
1022,10479.251
1023,7232.9424
1024,8583.688
1025,5234.987
1026,7439.0356
1027,9337.421
1028,10348.374
1029,9591.332
1030,8727.622
1031,11138.542
1032,13151.717
1033,10858.527
1034,7694.5654
1035,11745.787
1036,13921.29
1037,9225.879
1038,11325.052
1039,7839.076
1040,9437.134
1041,6800.9106
1042,10217.183
1043,8276.589
1044,11467.316
1045,10539.673
1046,13563.237
1047,13553.164
1048,9127.371
1049,10463.0625
1050,22736.541
1051,15253.465
1052,10151.559
1053,4872.1836
1054,9800.647
1055,15810.96
1056,9394.538
1057,13733.328
1058,18678.896
1059,6578.774
1060,8709.236
1061,12353.679
1062,8154.4766
1063,14436.899
1064,10287.96
1065,10894.015
1066,5363.3228
1067,9331.028
1068,9665.1455
