Id,Sales
1,7709.073892837844
2,7084.695287614709
3,8505.289382256218
4,7568.287708741685
5,8505.289382256218
6,7568.287708741685
7,7961.833084192499
8,7961.833084192499
9,6837.2815799194705
10,7084.695287614709
11,7983.246386041148
12,8505.289382256218
13,7236.006193129609
14,7103.7498289314735
15,8109.908138074569
16,7084.695287614709
17,7588.64270560936
18,7961.833084192499
19,7709.073892837844
20,7084.695287614709
21,8528.164122970778
22,6438.821121064865
23,8528.164122970778
24,6818.941691529643
25,8505.289382256218
26,7983.246386041148
27,7961.833084192499
28,7588.64270560936
29,6818.941691529643
30,6818.941691529643
31,7983.246386041148
32,7961.833084192499
33,7103.7498289314735
34,7588.64270560936
35,7216.404219589611
36,7961.833084192499
37,7568.287708741685
38,8528.164122970778
39,7588.64270560936
40,7961.833084192499
41,7983.246386041148
42,8505.289382256218
43,7255.46763310399
44,7961.833084192499
45,7961.833084192499
46,7568.287708741685
47,7805.7330495574515
48,7983.246386041148
49,7103.7498289314735
50,8505.289382256218
51,7236.006193129609
52,8109.908138074569
53,8663.43737501222
54,6438.821121064865
55,7084.695287614709
56,8505.289382256218
57,7568.287708741685
58,8528.164122970778
59,8528.164122970778
60,7983.246386041148
61,7568.287708741685
62,7588.64270560936
63,7084.695287614709
64,7084.695287614709
65,7568.287708741685
66,8505.289382256218
67,7084.695287614709
68,7084.695287614709
69,7568.287708741685
70,7216.404219589611
71,6945.737294260749
72,7084.695287614709
73,8528.164122970778
74,7983.246386041148
75,7370.612053735794
76,7588.64270560936
77,7255.46763310399
78,6438.821121064865
79,7236.006193129609
80,7568.287708741685
81,8528.164122970778
82,8505.289382256218
83,8505.289382256218
84,7983.246386041148
85,7568.287708741685
86,8528.164122970778
87,7983.246386041148
88,7568.287708741685
89,8528.164122970778
90,8505.289382256218
91,7103.7498289314735
92,8505.289382256218
93,7568.287708741685
94,6837.2815799194705
95,7103.7498289314735
96,7983.246386041148
97,7084.695287614709
98,7216.404219589611
99,7709.073892837844
100,7983.246386041148
101,7103.7498289314735
102,7663.181866315805
103,7084.695287614709
104,7084.695287614709
105,7961.833084192499
106,7370.612053735794
107,7568.287708741685
108,7588.64270560936
109,8505.289382256218
110,6818.941691529643
111,7983.246386041148
112,8528.164122970778
113,7103.7498289314735
114,8663.43737501222
115,7568.287708741685
116,6818.941691529643
117,8528.164122970778
118,7103.7498289314735
119,8505.289382256218
120,7683.792048394362
121,7588.64270560936
122,8528.164122970778
123,8505.289382256218
124,7983.246386041148
125,7084.695287614709
126,7084.695287614709
127,7961.833084192499
128,7568.287708741685
129,6837.2815799194705
130,7084.695287614709
131,7568.287708741685
132,7084.695287614709
133,7084.695287614709
134,7709.073892837844
135,7568.287708741685
136,8505.289382256218
137,7588.64270560936
138,7084.695287614709
139,7255.46763310399
140,7568.287708741685
141,8528.164122970778
142,7084.695287614709
143,8505.289382256218
144,6837.2815799194705
145,7588.64270560936
146,7084.695287614709
147,7084.695287614709
148,7983.246386041148
149,7568.287708741685
150,7683.792048394362
151,8505.289382256218
152,7709.073892837844
153,7255.46763310399
154,7568.287708741685
155,6456.138805871095
156,8528.164122970778
157,7084.695287614709
158,7961.833084192499
159,7568.287708741685
160,7961.833084192499
161,6837.2815799194705
162,8505.289382256218
163,7983.246386041148
164,7103.7498289314735
165,6837.2815799194705
166,6945.737294260749
167,7709.073892837844
168,7236.006193129609
169,7568.287708741685
170,7568.287708741685
171,8528.164122970778
172,7983.246386041148
173,7568.287708741685
174,7568.287708741685
175,7683.792048394362
176,7983.246386041148
177,8528.164122970778
178,7683.792048394362
